Unnamed: 0,unique_id,district,site,chickens,cows,pigs,bikes,goats,sheep,ducks,pesticide,yield_kg_pa,plot_acres,can_kg,dap_kg,urea_kg,weed,seed_kg,hybrid,seed_kg_pa,seed_kg_ph,yield_kg_ph,country,year,season,crop,can_kg_pa,can_kg_ph,dap_kg_pa,dap_kg_ph,urea_kg_pa,urea_kg_ph,hh_num,basal_method,lime_kg,field_latitude,field_longitude,chicks,oxen,seed_type,plot_hectares,FAW,termites,striga,electricity,rabbits,flood,comp_source_manure,stemborer,mlnd,cutworms,msv,gls,distance_min,slope_angle_num,slope,seed_depth_num,guinea_fowl,hh_num_under18,distance_meter,fertility,drought,compost,comp_method,comp_quality,prev_season_lime_kg,hybridseed_kg_pa,aphids,localseed_kg_pa,lime_kg_pa,lime_kg_ph,localseed_kg_ph,hybridseed_kg_ph,comp_kg_pa,comp_wb_pa,prev_season_yield,hh_num_under5,npk_kg,lime_method,prev_season_npk_kg,prev_season_dap_kg,prev_season_can_kg,prev_season_urea_kg,chicken_binary,goats_binary,cows_binary,radio_binary,bikes_binary,npk_kg_pa,pest_disease,comp_source,localseed_kg,npk_kg_ph,dap_method,urea_method,heavy_rain,comp_kg_ph,npk_method,hail,plants_sqm_spacing,planting_method,anthracnose,blight,row_spacing,plant_spacing,slope_angle_des,seed_depth_est,harvest_date,plant_date,hybridseed_kg,stalk_rot,kelnel_rot,sitename,site_longitude,site_latitude,geometry,start_date,end_date,NDVI,EVI,SAVI,GNDVI,DVI,OSAVI,GARI,RDVI,SGI,RGRI
38350,e376166f,Gatsibo,_Karenge GAT,,,,,,,,0.0,3822.0344,0.500387609004974,,,,1.0,200.0,,,,9444.4385,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,5.0,,,-1.63180469717783,30.3680907335563,,,,0.202500000596047,,,,,,,,,,,,,less than 2 minutes,1.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,299.7674,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,740.74023,,,,,,,63.666668,52.0,,,,2019-03-08,,,,,30.40328964,-1.627895423,"POLYGON ((30.36768649352696 -1.631400457148489, 30.36849497358564 -1.631400457148489, 30.36849497358564 -1.6322089372071709, 30.36768649352696 -1.6322089372071709, 30.36768649352696 -1.631400457148489))",2019-03-27,2019-05-16,0.4713005825873584,-2.4191584588263457,0.7068076606115069,0.38319596393911765,1297.043500363108,0.70690503840399,0.2847883416539502,24.29311965901684,9.170692550873415,0.8051385546561682
38522,fd0893d1,Mugonero,_Kinyonzwe B,,,,,,,,1.0,7351.7954,0.042007852345705,,,,2.0,350.0,,,,18166.654,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,11.0,,,-2.28817970519143,29.3591165811374,,,,0.017000000923872,,,,,,,,,,,,,less than 2 minutes,1.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,3570.7588,,,,,,,,,,,,,,,166.63542,1.0,,,411.76447,,,1.0,8823.5234,apply in hole,,,,,,60.0,38.333332,,,,2019-04-05,,,,,29.37320877,-2.275903032,"POLYGON ((29.358999455686764 -2.288062579740795, 29.359233706588036 -2.288062579740795, 29.359233706588036 -2.2882968306420652, 29.358999455686764 -2.2882968306420652, 29.358999455686764 -2.288062579740795))",2019-03-27,2019-05-16,0.5157990683882222,4.5332935978582185,0.7736016636459533,0.4644719964162462,2067.7046242774563,0.7736675866700417,0.33232305947411267,32.822373376451786,10.824075103495161,0.8390050195545128
38571,a021a3c6,Nyagatare,_Ryabega,,,,,,,,0.0,728.43481,0.0568341501057148,,,,3.0,25.0,,,,1799.9989,Rwanda,2019,b season,potato,,,0.0,0.0,35.190086,86.956467,5.0,,,-1.31894528844061,30.3682284183577,,,,0.0230000000447035,,,,,,,,,,,,,16-30 minutes,2.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,3519.0085,,,,,,,,,,,,,,,52.785133,0.0,,,130.43471,,circle,0.0,8695.6465,apply in hole,,,,,,96.666664,76.666664,,,,2019-03-05,,,,,30.38942768,-1.35794917,"POLYGON ((30.368092182722567 -1.3188090528054786, 30.36836465399283 -1.3188090528054786, 30.36836465399283 -1.3190815240757416, 30.368092182722567 -1.3190815240757416, 30.368092182722567 -1.3188090528054786))",2019-03-27,2019-05-16,0.5513586981958982,-28.128439266339242,0.826918337775982,0.46086890596739005,1908.264618011097,0.8269997361511242,0.3507548831005764,32.43182020007607,9.897033743913287,0.782857009070173
38596,76b27320,Gatsibo,_Cyabusheshe,,,,,,,,0.0,1348.9532,0.07413150370121,,,,1.0,25.0,,,,3333.3308,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,5.0,,,-1.6643384,30.3289944,,,,0.0300000011920929,,,,,,,,,,,,,6-10 minutes,2.0,,,,,,,,1.0,hole,poor,,0.0,,,0.0,0.0,,0.0,2697.9065,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,1.0,6666.6616,,,,,,,96.666664,46.666668,,,,2019-03-15,,,,,30.34736377,-1.667631857,"POLYGON ((30.3288388079373 -1.6641828079372996, 30.3291499920627 -1.6641828079372996, 30.3291499920627 -1.6644939920627007, 30.3288388079373 -1.6644939920627007, 30.3288388079373 -1.6641828079372996))",2019-03-27,2019-05-16,0.5403973444501754,6.204737117077503,0.8104657880501638,0.46255562801278416,1694.3657180242064,0.8105543384891417,0.346012187902936,30.22599457484848,9.285037702074384,0.7968316836843781
38616,bb400963,Gatsibo,_Bushobora,,,,,,,,0.0,4721.3364,0.788512051105499,,,,2.0,100.0,,,,11666.658,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,5.0,,,-1.63162169409085,30.3678559818827,,,,0.319099992513657,,,,,,,,,,,,,less than 2 minutes,1.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,380.46317,,,,,,,,,,,,,,,63.41053,0.0,,,156.6906,,,0.0,940.14349,apply in hole,,,,,,64.0,52.0,,,,2019-02-22,,,,,30.35081567,-1.727696576,"POLYGON ((30.367348535455214 -1.6311142476633673, 30.368363428310182 -1.6311142476633673, 30.368363428310182 -1.6321291405183325, 30.367348535455214 -1.6321291405183325, 30.367348535455214 -1.6311142476633673))",2019-03-27,2019-05-16,0.4523267672141346,-2.2298631019094906,0.6783583551332979,0.37036242548133264,1262.9110913058178,0.6784479640159093,0.27226394594920983,23.531039186985755,9.58880408303549,0.8101725077606377
38619,38be761e,Nyagatare,_Nsheke,,,,,,,,0.0,7037.0396,0.247105002403259,,,,2.0,6.0,,24.281176,60.0,17388.877,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,5.0,,,-1.27388197757817,30.3588579481417,,,,0.100000001490116,,,,,,,,,,,,,11-15 minutes,1.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,90.333336,65.333336,,,,2019-01-04,,,,,30.35876754,-1.268796782,"POLYGON ((30.35857387720353 -1.273597906639998, 30.359142019079872 -1.273597906639998, 30.359142019079872 -1.274166048516342, 30.35857387720353 -1.274166048516342, 30.35857387720353 -1.273597906639998))",2019-03-27,2019-05-16,0.5809335819088011,7.342148842492123,0.8712957438451321,0.4716735490686599,2428.9407037145943,0.8713668910875502,0.3705779332764345,37.5203968912433,11.953634760093072,0.7341100986910767
38638,dd54c505,Gatsibo,_Kabarore,,,,,,,,0.0,1169.0929,0.12355250120163,,,,1.0,,,,,2888.887,Rwanda,2019,b season,potato,,,0.0,0.0,40.468601,99.999939,4.0,,,-1.5917836,30.353381,,,,0.0500000007450581,,,,,,,,,,,,,16-30 minutes,1.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,furrow_next_to_plant,0.0,0.0,,,,,,,56.666668,36.666668,,,,2019-02-20,,,,,30.3787859,-1.601544721,"POLYGON ((30.35318013151328 -1.5915827315132807, 30.353581868486717 -1.5915827315132807, 30.353581868486717 -1.5919844684867195, 30.35318013151328 -1.5919844684867195, 30.35318013151328 -1.5915827315132807))",2019-03-27,2019-05-16,0.5088908959495421,-2.298766183949438,0.7632196964947727,0.4457210710558303,1662.207582288401,0.7632990133691396,0.32259261867959854,29.064455225133102,9.693912528525326,0.8358141885702509
38681,20c72c78,Gatsibo,_Munini,,,,,,,,0.0,4046.8601,0.285653382539749,,,,2.0,40.0,,,,9999.9941,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,8.0,,,-1.59455992115257,30.5114065520288,,,,0.115599997341633,,,,,,,,,,,,,31-60 minutes,1.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,700.14874,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,1.0,1730.1025,,,,,,,62.0,52.666668,,,,2019-03-12,,,,,30.65186496,-1.554476554,"POLYGON ((30.511101126232813 -1.594254495356585, 30.511711977824785 -1.594254495356585, 30.511711977824785 -1.5948653469485552, 30.511101126232813 -1.5948653469485552, 30.511101126232813 -1.594254495356585))",2019-03-27,2019-05-16,0.6164706321053457,-12.065863407204201,0.9245740821829515,0.49588498360496114,2248.1393150801046,0.9246637461873629,0.4005890656317898,37.03184318019816,9.818691642908684,0.7030024781230748
38815,c8fb809e,Mugonero,_Nkomane A,,,,,,,,1.0,3597.2087,0.07413150370121,,,,2.0,120.0,,,,8888.8828,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,9.0,,,-2.33944414298646,29.3922582974164,,,,0.0300000011920929,,,,,,,,,,,,,less than 2 minutes,1.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,2023.4301,,,,,,,,,,,,,,,40.468601,1.0,,,99.999939,,,1.0,4999.9971,apply in hole,,,,,,60.0,45.0,,,,2019-03-15,,,,,29.37722973,-2.31892376,"POLYGON ((29.3921027053537 -2.3392885509237593, 29.3924138894791 -2.3392885509237593, 29.3924138894791 -2.3395997350491604, 29.3921027053537 -2.3395997350491604, 29.3921027053537 -2.3392885509237593))",2019-03-27,2019-05-16,0.6188333845302385,4.043822642367328,0.9281279936537394,0.5756323504510351,2367.5323952879585,0.9282110046847305,0.43356337527017946,38.253663482416954,8.27725790448838,0.8683016393821278
38824,fe4e570b,Nyagatare,_Rukomo II,,,,,,,,0.0,6474.9761,0.247105002403259,,,,2.0,80.0,,,,15999.989,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,6.0,,,-1.3751758,30.2525348,,,,0.100000001490116,,,,,,,,,,,,,16-30 minutes,1.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,61.666668,39.666668,,,,2019-01-28,,,,,30.27198359,-1.382472537,"POLYGON ((30.252250729061828 -1.374891729061828, 30.25281887093817 -1.374891729061828, 30.25281887093817 -1.375459870938172, 30.252250729061828 -1.375459870938172, 30.252250729061828 -1.374891729061828))",2019-03-27,2019-05-16,0.36863583668561084,12.22858818336538,0.5528724342009927,0.3645593853712295,1265.0238678690462,0.5529277288149769,0.22840359885522357,21.569091156144072,10.775465611826329,0.9901014016004577
38842,7804f3c9,Gatsibo,_Bushobora,,,,,,,,0.0,3597.2087,0.557468891143799,,,,1.0,100.0,,,,8888.8828,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,5.0,,,-1.68314070444736,30.3907041965929,,,,0.225600004196167,,,,,,,,,,,,,2-5 minutes,1.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,358.76419,,,,,,,,,,,,,,,17.93821,0.0,,,44.326214,,,0.0,886.52423,apply in hole,,,,,,62.666668,51.333332,,,,2019-03-03,,,,,30.35081567,-1.727696576,"POLYGON ((30.390277522421233 -1.682714030275694, 30.391130870764567 -1.682714030275694, 30.391130870764567 -1.6835673786190262, 30.390277522421233 -1.6835673786190262, 30.390277522421233 -1.682714030275694))",2019-03-27,2019-05-16,0.4304782698890797,0.08819148799267361,0.6456131152826319,0.39858510332168695,1384.9436209519677,0.6456840268538939,0.2671029714761002,24.31554783524863,9.779848042749062,0.8980995586684829
38938,87c96087,Nyagatare,_Nyabitekeri,,,,,,,,0.0,786.8894,0.29652601480484,,,,1.0,45.0,,,,1944.4431,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,6.0,,,-1.27927687759621,30.2614969959353,,,,0.120000004768372,,,,,,,,,,,,,31-60 minutes,3.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,252.92876,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,624.99963,,,,,,,,,,,,2019-03-06,,,,,30.25158318,-1.297645996,"POLYGON ((30.2611858118099 -1.2789656934708091, 30.2618081800607 -1.2789656934708091, 30.2618081800607 -1.2795880617216109, 30.2611858118099 -1.2795880617216109, 30.2611858118099 -1.2789656934708091))",2019-03-27,2019-05-16,0.4099883036765569,5.453880080405116,0.6148874601147822,0.40564965938620084,1432.8733050155204,0.6149520538963839,0.2564563045174425,24.068918659286858,9.296265303436167,0.9148120582882749
39065,e2ad9f47,Karongi,_Biguhu,,,,,,,,0.0,0.0,0.0494210012257099,,,,2.0,3.0,,,,0.0,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,3.0,,,-2.2387326,29.4561328,,,,0.0200000014156103,,,,,,,,,,,,,11-15 minutes,2.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,1.0,0.0,,,,,,,,,,,,2019-03-20,,,,,29.47367293,-2.242459201,"POLYGON ((29.45600575961081 -2.238605559610814, 29.456259840389187 -2.238605559610814, 29.456259840389187 -2.2388596403891863, 29.45600575961081 -2.2388596403891863, 29.45600575961081 -2.238605559610814))",2019-03-27,2019-05-16,0.5109526998911461,5.955333172712465,0.7663194002800763,0.4751572587483073,1797.6800587947084,0.7663939639969068,0.3333051704209789,30.440031145322205,9.213503250708946,0.8913749532043087
39175,5027d774,Rutsiro,_Ruronde,,,,,,,,1.0,910.5434,0.0617762506008148,,,,1.0,70.0,,,,2249.9983,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,4.0,,,-1.96775380997808,29.5092487429426,,,,0.025000000372529,,,,,,,,,,,,,2-5 minutes,3.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,4856.2319,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,1.0,11999.992,,,,,,,,,,,,2019-03-16,,,,,29.51190478,-1.959879115,"POLYGON ((29.509106707473514 -1.967611774508994, 29.509390778411685 -1.967611774508994, 29.509390778411685 -1.967895845447166, 29.509106707473514 -1.967895845447166, 29.509106707473514 -1.967611774508994))",2019-03-27,2019-05-16,0.5700590573075803,-16.026673910902723,0.8549458342134363,0.49697784935614014,1647.8441915227631,0.8550428927955588,0.3732131303666713,31.030097633592927,7.9160281363611515,0.8151849691684431
39177,20f207a2,Rutsiro,_Muyira A,,,,,,,,1.0,3316.1768,0.07413150370121,,,,1.0,120.0,,,,8194.4385,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,6.0,,,-1.91351766511874,29.4432107019489,,,,0.0300000011920929,,,,,,,,,,,,,6-10 minutes,3.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,4046.8601,,,,,,,,,,,,,,,121.4058,1.0,,,299.99982,,,1.0,9999.9941,apply in hole,,,,,,,,,,,2019-03-22,,,,,29.43955818,-1.914985933,"POLYGON ((29.4430551098862 -1.9133620730560394, 29.4433662940116 -1.9133620730560394, 29.4433662940116 -1.9136732571814405, 29.4430551098862 -1.9136732571814405, 29.4430551098862 -1.9133620730560394))",2019-03-27,2019-05-16,0.4467345986406828,2.57209033727609,0.6700235965092523,0.44332412673945837,1906.002126267583,0.6700768380537144,0.2902300170981342,29.19038308985486,11.171440923451833,0.9784744467889714
39284,a1ea738e,Rutsiro,_Ruronde,,,,,,,,1.0,1405.1597,0.0988420024514198,,,,1.0,30.0,,,,3472.2197,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,3.0,,,-1.9507664977489,29.5066156878154,,,,0.0400000028312206,,,,,,,,,,,,,less than 2 minutes,0.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,4046.8601,,,,,,,,,,,,,,,10.11715,1.0,,,24.999985,,,1.0,9999.9941,apply in hole,,,,,,,,,,,2019-03-13,,,,,29.51190478,-1.959879115,"POLYGON ((29.506436025574043 -1.9505868355075435, 29.50679535005676 -1.9505868355075435, 29.50679535005676 -1.9509461599902567, 29.506436025574043 -1.9509461599902567, 29.506436025574043 -1.9505868355075435))",2019-03-27,2019-05-16,0.49144314414702617,5.25308639100623,0.7370541601134223,0.4539401213250111,1651.8891885265998,0.737129336028649,0.31623318871758566,28.28371022738095,9.922440681541689,0.9048869501115295
39432,33914163,Rutsiro,_Muyira B,,,,,,,,1.0,977.99109,0.037065751850605,,,,1.0,50.0,,,,2416.6648,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,5.0,,,-1.93037155796974,29.4454983205428,,,,0.0150000005960464,,,,,,,,,,,,,less than 2 minutes,0.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,4046.8601,,,,,,,,,,,,,,,67.447662,1.0,,,166.66655,,,1.0,9999.9941,broadcast,,,,,,,,,,,2019-03-24,,,,,29.43955818,-1.914985933,"POLYGON ((29.445388300340166 -1.9302615377671057, 29.445608340745434 -1.9302615377671057, 29.445608340745434 -1.9304815781723743, 29.445388300340166 -1.9304815781723743, 29.445388300340166 -1.9302615377671057))",2019-03-27,2019-05-16,0.5603036122740799,8.366572836105297,0.8403217920223031,0.4708077912249383,1743.5475098296197,0.8404126562199048,0.3595417877988764,31.2616742772546,8.703220804271972,0.7680171519166362
39595,977b1049,Gatsibo,_Bushobora,,,,,,,,0.0,1955.9823,0.127753287553787,,,,1.0,75.0,,,,4833.3301,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,7.0,,,-1.7364419476825,30.3576170392726,,,,0.0516999997198582,,,,,,,,,,,,,less than 2 minutes,2.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,1174.1373,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,1.0,2901.3521,,,,,,,,,,,,2019-02-21,,,,,30.35081567,-1.727696576,"POLYGON ((30.357412784565987 -1.7362376929758865, 30.357821293979214 -1.7362376929758865, 30.357821293979214 -1.7366462023891134, 30.357412784565987 -1.7366462023891134, 30.357412784565987 -1.7362376929758865))",2019-03-27,2019-05-16,0.5027309476831797,4.439675267247093,0.7539760085628158,0.43418814089821955,1596.4767640364194,0.7540578909539761,0.31497098189497397,28.244151824759854,9.844520165272659,0.8172669305447747
39597,c39771db,Gatsibo,_Cyabusheshe,,,,,,,,0.0,2248.2554,0.370657503604889,,,,1.0,75.0,,,,5555.5513,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,3.0,,,-1.6020491,30.3858828,,,,0.150000005960465,,,,,,,,,,,,,16-30 minutes,2.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,0.0,0.0,,,,,,,60.0,40.0,,,,2019-02-15,,,,,30.34736377,-1.667631857,"POLYGON ((30.385534885571044 -1.6017011855710421, 30.386230714428958 -1.6017011855710421, 30.386230714428958 -1.6023970144289577, 30.385534885571044 -1.6023970144289577, 30.385534885571044 -1.6017011855710421))",2019-03-27,2019-05-16,0.6160102596729118,9.298625935122187,0.9238971060868175,0.5046528233647112,2489.2651534944475,0.9239775359357377,0.4038119181163321,39.031518620977195,9.579958855288233,0.7185317280789282
39628,70d5aa5c,Karongi,_Nyamugwagwa,,,,,,,,0.0,2104.3672,0.0494210012257099,,,,2.0,50.0,,,,5199.9966,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,7.0,,,-2.2128827,29.4420984,,,,0.0200000014156103,,,,,,,,,,,,,16-30 minutes,2.0,,,,,,,,1.0,hole,poor,,0.0,,,0.0,0.0,,0.0,1618.744,,,,,,,,,,,,,,,101.1715,1.0,,,249.99983,,,0.0,3999.9973,apply in hole,,,,,,,,,,,2019-03-09,,,,,29.44739345,-2.217800836,"POLYGON ((29.44197135961081 -2.212755659610814, 29.442225440389187 -2.212755659610814, 29.442225440389187 -2.2130097403891864, 29.44197135961081 -2.2130097403891864, 29.44197135961081 -2.212755659610814))",2019-03-27,2019-05-16,0.5528463881400664,9.813226720488116,0.829150512700201,0.487197842898617,1940.4212463199217,0.8292314658468853,0.3604728229877643,32.72063587746526,9.418277648761066,0.8349941681130946
39635,049b0705,Gatsibo,_Bushobora,,,,,,,,0.0,6272.6328,0.277251809835434,,,,1.0,0.0,,,,15499.989,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,4.0,,,-1.70010142791494,30.3486134443655,,,,0.112199999392033,,,,,,,,,,,,,2-5 minutes,0.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,1803.4135,,,,,,,,,,,,,,,25.247789,0.0,,,62.38855,,,0.0,4456.3247,apply in hole,,,,,,50.666668,39.666668,,,,2019-02-15,,,,,30.35081567,-1.727696576,"POLYGON ((30.348312543643637 -1.6998005271930738, 30.348914345087366 -1.6998005271930738, 30.348914345087366 -1.7004023286368062, 30.348312543643637 -1.7004023286368062, 30.348312543643637 -1.6998005271930738))",2019-03-27,2019-05-16,0.5139690291452507,7.255953207816992,0.7708564023082595,0.4640537643418039,2014.0914213331012,0.7709224555757839,0.33282711232365664,32.2084545471012,11.020112257186241,0.8702064076396405
39742,ade25993,Mugonero,_Nkomane A,,,,,,,,1.0,5744.293,0.07413150370121,,,,2.0,300.0,,,,14194.436,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,6.0,,,-2.33307635363201,29.3908447169318,,,,0.0300000011920929,,,,,,,,,,,,,less than 2 minutes,1.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,4046.8601,,,,,,,,,,,,,,,80.937202,1.0,,,199.99988,,,0.0,9999.9941,apply in hole,,,,,,60.0,36.666668,,,,2019-03-27,,,,,29.37722973,-2.31892376,"POLYGON ((29.3906891248691 -2.3329207615693095, 29.3910003089945 -2.3329207615693095, 29.3910003089945 -2.3332319456947106, 29.3906891248691 -2.3332319456947106, 29.3906891248691 -2.3329207615693095))",2019-03-27,2019-05-16,0.41936852665939894,3.0837995645830514,0.6289493210188976,0.43164134924714487,1286.3763089005238,0.6290196739928255,0.27201995523207634,23.19998814916104,8.544914833538195,1.0255518052824506
39783,f05e2330,Gatsibo,_Cyabusheshe,,,,,,,,0.0,921.78473,0.321236491203308,,,,1.0,15.0,,,,2277.7761,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,7.0,,,-1.6738638,30.4064135,,,,0.129999995231628,,,,,,,,,,,,,less than 2 minutes,2.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,1.0,0.0,,,,,,,58.333332,43.333332,,,,2019-03-30,,,,,30.34736377,-1.667631857,"POLYGON ((30.406089609305663 -1.6735399093056649, 30.406737390694335 -1.6735399093056649, 30.406737390694335 -1.674187690694335, 30.406089609305663 -1.674187690694335, 30.406089609305663 -1.6735399093056649))",2019-03-27,2019-05-16,0.36062929590624754,0.3291547614625553,0.5408686524145048,0.3253221801618316,1276.2692104667815,0.5409198488318797,0.22384211466564177,21.595987186458125,12.177728302293064,0.9079771272045357
39837,6f822178,Rutsiro,_Rundoyi,,,,,,,,0.0,0.0,0.14826300740242,,,,1.0,170.0,,,,0.0,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,8.0,,,-1.83966938990108,29.3762830254315,,,,0.0600000023841858,,,,,,,,,,,,,6-10 minutes,1.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,3372.3835,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,8333.3281,,,,,,,,,,,,2019-04-05,,,,,29.38269892,-1.83707421,"POLYGON ((29.376062985026234 -1.8394493494958115, 29.37650306583677 -1.8394493494958115, 29.37650306583677 -1.8398894303063487, 29.376062985026234 -1.8398894303063487, 29.376062985026234 -1.8394493494958115))",2019-03-27,2019-05-16,0.38054447395653046,3.687599649784764,0.5707395488495913,0.3979249441810775,1435.9197318947197,0.5707920152071765,0.24057914663544083,23.33217672025538,10.188706882252928,1.0202120271055688
39841,6b482850,Mugonero,_Nkomane A,,,,,,,,1.0,5912.9116,0.0494210012257099,,,,2.0,260.0,,,,14611.101,Rwanda,2019,b season,potato,,,0.0,0.0,80.937202,199.99988,4.0,,,-2.32308319694093,29.389724389045,,,,0.0200000014156103,,,,,,,,,,,,,less than 2 minutes,1.0,,,,,,,,1.0,hole,poor,,0.0,,,0.0,0.0,,0.0,6070.29,,,,,broadcast,,,,,,,,,,60.7029,1.0,,,149.99991,,apply in hole,0.0,14999.99,apply in hole,,,,,,51.666668,23.333334,,,,2019-03-21,,,,,29.37722973,-2.31892376,"POLYGON ((29.389597348655812 -2.3229561565517436, 29.389851429434188 -2.3229561565517436, 29.389851429434188 -2.323210237330116, 29.389597348655812 -2.323210237330116, 29.389597348655812 -2.3229561565517436))",2019-03-27,2019-05-16,0.4577700672342497,3.485503276003784,0.686550771046563,0.44948611852585096,1538.3504901960782,0.6866217145822046,0.2987089466376632,26.467604765922516,8.805862782515732,0.9722544875799441
39877,e838f682,Rubengera,_Kagusa,,,,,,,,0.0,8768.1963,0.0864867493510246,,,,2.0,60.0,,,,21666.652,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,4.0,,,-2.0300188,29.4589659,,,,0.0350000001490116,,,,,,,,,,,,,16-30 minutes,1.0,,,,,,,,1.0,hole,poor,,0.0,,,0.0,0.0,,0.0,3468.7373,,,,,broadcast,,,,,,,,,,57.812286,0.0,,,142.85706,,,0.0,8571.4229,apply in hole,,,,,,,,,,,2019-03-18,,,,,29.45139137,-2.028486935,"POLYGON ((29.458797841367463 -2.0298507413674662, 29.459133958632535 -2.0298507413674662, 29.459133958632535 -2.030186858632534, 29.458797841367463 -2.030186858632534, 29.458797841367463 -2.0298507413674662))",2019-03-27,2019-05-16,0.3421547535720309,1.7353038109373449,0.5131582613745661,0.3888423485904139,1209.9214505740688,0.5132084904896291,0.21566664895083987,20.301480989576934,10.433522823176705,1.114752042246813
40079,9629ed4f,Gatsibo,_Kabarore,,,,,,,,0.0,1303.9882,0.247105002403259,,,,1.0,45.0,,,,3222.22,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,7.0,,,-1.6244222,30.3823797,,,,0.100000001490116,,,,,,,,,,,,,11-15 minutes,1.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,30.35145,0.0,,,74.999954,,,0.0,0.0,apply in hole,,,,,,,,,,,2019-03-25,,,,,30.3787859,-1.601544721,"POLYGON ((30.38209562906183 -1.624138129061828, 30.382663770938173 -1.624138129061828, 30.382663770938173 -1.6247062709381719, 30.38209562906183 -1.6247062709381719, 30.38209562906183 -1.624138129061828))",2019-03-27,2019-05-16,0.5751503831241734,7.279572755666383,0.8626085008473731,0.49387842574110197,2126.4277723258083,0.8626881108436169,0.37702733279005685,34.95180528315836,9.762160478092149,0.7899841761507158
