,Unnamed: 0,unique_id,district,site,chickens,cows,pigs,bikes,goats,sheep,ducks,pesticide,yield_kg_pa,plot_acres,can_kg,dap_kg,urea_kg,weed,seed_kg,hybrid,seed_kg_pa,seed_kg_ph,yield_kg_ph,country,year,season,crop,can_kg_pa,can_kg_ph,dap_kg_pa,dap_kg_ph,urea_kg_pa,urea_kg_ph,hh_num,basal_method,lime_kg,field_latitude,field_longitude,chicks,oxen,seed_type,plot_hectares,FAW,termites,striga,electricity,rabbits,flood,comp_source_manure,stemborer,mlnd,cutworms,msv,gls,distance_min,slope_angle_num,slope,seed_depth_num,guinea_fowl,hh_num_under18,distance_meter,fertility,drought,compost,comp_method,comp_quality,prev_season_lime_kg,hybridseed_kg_pa,aphids,localseed_kg_pa,lime_kg_pa,lime_kg_ph,localseed_kg_ph,hybridseed_kg_ph,comp_kg_pa,comp_wb_pa,prev_season_yield,hh_num_under5,npk_kg,lime_method,prev_season_npk_kg,prev_season_dap_kg,prev_season_can_kg,prev_season_urea_kg,chicken_binary,goats_binary,cows_binary,radio_binary,bikes_binary,npk_kg_pa,pest_disease,comp_source,localseed_kg,npk_kg_ph,dap_method,urea_method,heavy_rain,comp_kg_ph,npk_method,hail,plants_sqm_spacing,planting_method,anthracnose,blight,row_spacing,plant_spacing,slope_angle_des,seed_depth_est,harvest_date,plant_date,hybridseed_kg,stalk_rot,kelnel_rot,sitename,site_longitude,site_latitude,geometry,start_date,end_date,start_date_cswi,end_date_cswi,NDVI,EVI,SAVI,GNDVI
138,30902,b0f3ecd4,Rutsiro,Kabujenje B,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3682.6426,0.0617820918560028,,,,1.0,,1.0,,,9099.9941,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.7611063629475,29.3169146853572,,,pan_691,0.0250023640692234,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.0,hole,average,,0.0,,,,,,0.0,4046.48,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,9999.0547,apply in hole,,,,,,45.0,40.0,,,2016-08-01,2016-02-15,,,,,29.3173918,-1.762952001,"POLYGON ((29.3167726431737 -1.7609643207639973, 29.317056727540702 -1.7609643207639973, 29.317056727540702 -1.7612484051310024, 29.3167726431737 -1.7612484051310024, 29.3167726431737 -1.7609643207639973))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.30613136291503906,64.9537037037037,0.45914694011126866,0.30158731341362
139,30906,fe9ce3f3,Rutsiro,ngoma,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,4896.7007,0.0370692536234856,,,,2.0,,1.0,,,12099.992,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.75797262421801,29.3676097488294,,,pan_691,0.015001418069005,,,,0.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,3237.1841,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,7999.2437,apply in hole,,,,,,40.0,35.0,,,2016-07-21,2016-02-12,,,,,29.39342259,-1.775695253,"POLYGON ((29.36749972342853 -1.7578625988171432, 29.367719774230267 -1.7578625988171432, 29.367719774230267 -1.7580826496188768, 29.36749972342853 -1.7580826496188768, 29.36749972342853 -1.7578625988171432))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.5433759588174347,-11.645522467395809,0.8149337945815638,0.43887717434382634
140,30954,757c06ef,Rutsiro,Mubuga A,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,2266.2417,0.0494256727397442,,,,1.0,,0.0,,,5599.9966,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.78819411966153,29.3423420972048,,,nsp,0.0200018901377916,,,,0.0,,1.0,,,,,,,,,,,,,,,,0.0,hole,good,,0.0,,,,,,0.0,3237.1841,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,7999.2437,apply in hole,,,,,,40.0,35.0,,,2016-07-26,2016-07-26,,,,,29.36916349,-1.801274029,"POLYGON ((29.342215050817156 -1.7880670732738857, 29.342469143592442 -1.7880670732738857, 29.342469143592442 -1.7883211660491745, 29.342215050817156 -1.7883211660491745, 29.342215050817156 -1.7880670732738857))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.4973109059217499,-0.7966789663239056,0.7457409002747035,0.30991467179321663
141,30955,6dd0b3dd,Rutsiro,bunyunju,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,3965.9229,0.123564183712006,,,,2.0,,1.0,,,9799.9941,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.77214299144372,29.3227911447165,,,pan_691,0.0500047281384468,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,4046.48,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,9999.0547,apply in hole,,,,,,60.0,40.0,,,2016-07-15,2016-02-16,,,,,29.32134879,-1.782221949,"POLYGON ((29.322590266734164 -1.7719421134613815, 29.322992022698838 -1.7719421134613815, 29.322992022698838 -1.7723438694260583, 29.322590266734164 -1.7723438694260583, 29.322590266734164 -1.7719421134613815))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.47960722519364274,-1.6139730035198936,0.7192698502541076,0.36350913684520125
142,30969,e289d44d,Rutsiro,nganzoA,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2347.1787,0.0741385072469711,,,,2.0,,1.0,,,5799.9961,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.7911285220604,29.3038052785437,,,nsp,0.03000283613801,,,,0.0,,1.0,,,,,,,,,,,,,,,,0.0,hole,average,,0.0,,,,,,0.0,4046.48,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,9999.0547,apply in hole,,,,,,70.0,45.0,,,2016-07-13,2016-02-09,,,,,29.30016205,-1.795746491,"POLYGON ((29.303649679129588 -1.790972922646289, 29.30396087795781 -1.790972922646289, 29.30396087795781 -1.7912841214745112, 29.303649679129588 -1.7912841214745112, 29.303649679129588 -1.790972922646289))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.47960722519364274,-1.6139730035198936,0.7192698502541076,0.36350913684520125
143,30978,f9309832,Rutsiro,Haniro,0.0,1.0,0.0,0.0,2.0,0.0,,0.0,2104.3672,0.0494256727397442,,,,2.0,,0.0,,,5199.9966,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.97552847726913,29.442222596915,,,nsp,0.0200018901377916,,,,0.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,4046.48,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,9999.0547,apply in hole,,,,,,70.0,45.0,,,2016-07-20,2016-02-02,,,,,29.44384391,-1.959739983,"POLYGON ((29.442095550527355 -1.9754014308814856, 29.44234964330264 -1.9754014308814856, 29.44234964330264 -1.9756555236567743, 29.442095550527355 -1.9756555236567743, 29.442095550527355 -1.9754014308814856))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.5614481233153632,-3.3088186943269613,0.8420208911359217,0.4425584426598365
144,30987,78124584,Rutsiro,Kabujenje B,0.0,0.0,0.0,0.0,2.0,1.0,,0.0,5746.541,0.0617820918560028,,,,2.0,,1.0,,,14199.99,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.7602766161456,29.3199148576188,,,pan_691,0.0250023640692234,,,,0.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,1618.592,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,3999.6218,apply in hole,,,,,,50.0,40.0,,,2016-07-09,2016-02-10,,,,,29.3173918,-1.762952001,"POLYGON ((29.3197728154353 -1.7601345739620975, 29.320056899802303 -1.7601345739620975, 29.320056899802303 -1.7604186583291026, 29.3197728154353 -1.7604186583291026, 29.3197728154353 -1.7601345739620975))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.6668542883316863,10.213908412224132,1.000161707593918,0.562940903580198
145,30992,1817d873,Rutsiro,kavumu,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0370692536234856,,,,1.0,,0.0,,,0.0,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.8749314280023,29.3543328963275,,,nsp,0.015001418069005,,,,0.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,4046.48,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,9999.0547,apply in hole,,,,,,50.0,40.0,,,2016-07-28,2016-02-15,,,,,29.36349867,-1.871330923,"POLYGON ((29.35422287092663 -1.8748214026014332, 29.354442921728367 -1.8748214026014332, 29.354442921728367 -1.8750414534031667, 29.35422287092663 -1.8750414534031667, 29.35422287092663 -1.8748214026014332))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.577209749433868,-21.59737149021543,0.8656911468435241,0.49949741453185736
146,30997,b3eba3e3,Rutsiro,Rurara,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,2104.3672,0.0494256727397442,,,,1.0,,0.0,,,5199.9966,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.87008810381086,29.3464485813084,,,nsp,0.0200018901377916,,,,0.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,1618.592,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,3999.6218,apply in hole,,,,,,50.0,40.0,,,2016-07-15,2016-02-12,,,,,29.3479272,-1.862106142,"POLYGON ((29.346321534920758 -1.8699610574232157, 29.346575627696044 -1.8699610574232157, 29.346575627696044 -1.8702151501985045, 29.346321534920758 -1.8702151501985045, 29.346321534920758 -1.8699610574232157))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.4482479431960415,5.864591646653089,0.6722839351723153,0.43559951666938246
147,31005,3ac11bf8,Rutsiro,Kabujenje B,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5018.1064,0.0741385072469711,,,,2.0,,1.0,,,12399.992,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.75688774259356,29.3142286319338,,,nsp,0.03000283613801,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.0,hole,average,,0.0,,,,,,0.0,1618.592,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,3999.6218,apply in hole,,,,,,50.0,50.0,,,2016-07-08,2016-02-12,,,,,29.3173918,-1.762952001,"POLYGON ((29.31407303251969 -1.756732143179449, 29.314384231347912 -1.756732143179449, 29.314384231347912 -1.7570433420076712, 29.31407303251969 -1.7570433420076712, 29.31407303251969 -1.756732143179449))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.20953576266765594,4.1453900709219855,0.31427547271260864,0.23228633403778076
148,31012,d2c148e0,Bugarama,Mpinga A,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4127.7974,0.247128367424011,,,,2.0,,1.0,,,10199.994,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-2.64186536654857,29.0489363971608,,,pan4m21,0.100009456276894,,,,0.0,,1.0,,,,,,,,,,,,,,,,0.0,hole,average,,0.0,,,,,,0.0,1618.592,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,3999.6218,apply in hole,,,,,,90.0,70.0,,,2016-06-16,2016-02-25,,,,,29.05183807,-2.620151016,"POLYGON ((29.048652312793795 -2.6415812821815647, 29.049220481527808 -2.6415812821815647, 29.049220481527808 -2.642149450915575, 29.048652312793795 -2.642149450915575, 29.048652312793795 -2.6415812821815647))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.5802063325943458,-6.151322590127625,0.8701782694107763,0.4823933116707978
149,31016,6ccac1d1,Rutsiro,Kabujenje B,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2509.0532,0.0741385072469711,,,,2.0,,1.0,,,6199.9961,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.76565090440873,29.3219158283355,,,pan_691,0.03000283613801,,,,0.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,2697.6533,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,6666.0361,apply in hole,,,,,,60.0,60.0,,,2016-07-08,2016-02-05,,,,,29.3173918,-1.762952001,"POLYGON ((29.321760228921388 -1.765495304994619, 29.32207142774961 -1.765495304994619, 29.32207142774961 -1.7658065038228412, 29.321760228921388 -1.7658065038228412, 29.321760228921388 -1.765495304994619))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.41901765423975174,-0.7484209854805428,0.628350034290094,0.26297195339278806
150,31017,77dc3c7f,Rutsiro,Nyagahinika,0.0,1.0,0.0,0.0,0.0,4.0,,1.0,2144.8357,0.0247128363698721,,,,1.0,,1.0,,,5299.9961,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.80393416421008,29.3183557645276,,,pan4m21,0.0100009450688958,,,,0.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,4046.48,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,9999.0547,apply in hole,,,,,,60.0,60.0,,,2016-06-30,2016-06-30,,,,,29.33577551,-1.809756902,"POLYGON ((29.31826592916537 -1.8038443288478514, 29.318445599889827 -1.8038443288478514, 29.318445599889827 -1.8040239995723084, 29.31826592916537 -1.8040239995723084, 29.31826592916537 -1.8038443288478514))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.41901765423975174,-0.7484209854805428,0.628350034290094,0.26297195339278806
151,31026,1993a6a6,Rutsiro,Mubuga a,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,4208.7344,0.0617820918560028,,,,2.0,,1.0,,,10399.993,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.81472211363727,29.316296209133,,,nsp,0.0250023640692234,,,,0.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,3237.1841,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,7999.2437,apply in hole,,,,,,60.0,60.0,,,2016-07-15,2016-07-15,,,,,29.36916349,-1.801274029,"POLYGON ((29.3161541669495 -1.8145800714537674, 29.3164382513165 -1.8145800714537674, 29.3164382513165 -1.8148641558207725, 29.3161541669495 -1.8148641558207725, 29.3161541669495 -1.8145800714537674))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.1912499964237213,1.7674239507123604,0.2868451202999687,0.21892987191677094
152,31028,a26d91ac,Nyanza,Rwotso B,3.0,1.0,0.0,1.0,1.0,0.0,,0.0,1942.4928,0.185346275568008,,,,2.0,,1.0,,,4799.9971,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-2.37397307958482,29.887963535263,,,nsp,0.0750070959329605,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,3237.1841,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,7999.2437,apply in hole,,,,,,60.0,60.0,,,2016-07-07,2016-03-07,,,,,29.87000829,-2.395520028,"POLYGON ((29.88771751097825 -2.373727055300066, 29.888209559547754 -2.373727055300066, 29.888209559547754 -2.374219103869574, 29.88771751097825 -2.374219103869574, 29.88771751097825 -2.373727055300066))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.4582524600041305,7.469230854577844,0.6872820976167243,0.4513177717704653
153,31029,430498d9,Rutsiro,ngoma,5.0,30.0,5.0,0.0,40.0,20.0,,0.0,5908.4155,0.0494256727397442,,,,1.0,,1.0,,,14599.99,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.757591131383,29.3671919824841,,,pan_691,0.0200018901377916,,,,0.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,6069.7202,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,14998.582,apply in hole,,,,,,40.0,40.0,,,2016-07-21,2016-02-13,,,,,29.39342259,-1.775695253,"POLYGON ((29.367064936096458 -1.7574640849953556, 29.367319028871744 -1.7574640849953556, 29.367319028871744 -1.7577181777706443, 29.367064936096458 -1.7577181777706443, 29.367064936096458 -1.7574640849953556))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.532994959572737,-1.2935754151182848,0.7992795490440997,0.36794763997591207
154,31036,628db432,Rutsiro,Rukaragata,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,1537.8068,0.0370692536234856,,,,1.0,,1.0,,,3799.9973,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.82544715136295,29.3219378207123,,,pan4m21,0.015001418069005,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,4046.48,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,9999.0547,apply in hole,,,,,,40.0,40.0,,,2016-06-29,2016-06-29,,,,,29.33829844,-1.832418081,"POLYGON ((29.32182779531143 -1.8253371259620832, 29.32204784611317 -1.8253371259620832, 29.32204784611317 -1.8255571767638168, 29.32182779531143 -1.8255571767638168, 29.32182779531143 -1.8253371259620832))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.6113084669206655,-8.295697697922636,0.9168429584095662,0.5076694007597717
155,31054,19177273,Rutsiro,Kabujenje B,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,4289.6714,0.0988513454794884,,,,3.0,,1.0,,,10599.992,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.76698790138521,29.3220813701089,,,nsp,0.0400037802755833,,,,0.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,3034.8601,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,7499.291,apply in hole,,,,,,45.0,40.0,,,2016-07-14,2016-02-15,,,,,29.3173918,-1.762952001,"POLYGON ((29.321901699384444 -1.7668082306607527, 29.322261040833357 -1.7668082306607527, 29.322261040833357 -1.7671675721096671, 29.321901699384444 -1.7671675721096671, 29.321901699384444 -1.7668082306607527))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.5588738262492613,-23.257572567320366,0.8381994287757388,0.4822911058798466
156,31081,e57f242b,Rutsiro,Rurara,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0247128363698721,,,,1.0,,0.0,,,0.0,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.86929590121722,29.3419987220382,,,nsp,0.0100009450688958,,,,0.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,3237.1841,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,7999.2437,apply in hole,,,,,,45.0,40.0,,,2016-07-13,2016-02-13,,,,,29.3479272,-1.862106142,"POLYGON ((29.34190888667597 -1.8692060658549914, 29.342088557400427 -1.8692060658549914, 29.342088557400427 -1.8693857365794484, 29.34190888667597 -1.8693857365794484, 29.34190888667597 -1.8692060658549914))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.5028934565914742,28.541090087365305,0.7542218302974247,0.44443544330143014
157,31120,e71390aa,Rutsiro,Kabujenje B,4.0,0.0,0.0,0.0,3.0,0.0,,0.0,5260.918,0.148277014493942,,,,2.0,,1.0,,,12999.991,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.74752368016034,29.3085260264645,,,nsp,0.0600056722760201,,,,0.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,2023.24,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,4999.5273,apply in hole,,,,,,60.0,40.0,,,2016-07-11,2016-02-15,,,,,29.3173918,-1.762952001,"POLYGON ((29.308305975662766 -1.7473036293586066, 29.308746077266232 -1.7473036293586066, 29.308746077266232 -1.7477437309620734, 29.308305975662766 -1.7477437309620734, 29.308305975662766 -1.7473036293586066))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.1931032370872448,-0.7020993892245253,0.289597567967686,0.14472583812598735
158,31132,95e2790c,Rutsiro,Twabugezi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,647.49762,0.0247128363698721,,,,2.0,,0.0,,,1599.999,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.90653486021282,29.3907091865626,,,nsp,0.0100009450688958,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,2023.24,,,,,,,,,,,,,,,0.0,1.0,,,0.0,apply in hole,apply in hole,1.0,4999.5273,apply in hole,,,,,,70.0,40.0,,,2016-07-22,2016-03-02,,,,,29.40466305,-1.904936165,"POLYGON ((29.39061935120037 -1.9064450248505915, 29.390799021924828 -1.9064450248505915, 29.390799021924828 -1.9066246955750485, 29.39061935120037 -1.9066246955750485, 29.39061935120037 -1.9064450248505915))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.5556336421961874,-3.558006971621355,0.8332927275962395,0.4670355064653672
159,31172,480fe90c,Rutsiro,rurara,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0494256727397442,,,,1.0,,0.0,,,0.0,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.87001893923585,29.3479785705853,,,nsp,0.0200018901377916,,,,0.0,,1.0,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,1618.592,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,3999.6218,apply in hole,,,,,,70.0,40.0,,,2016-07-14,2016-02-14,,,,,29.3479272,-1.862106142,"POLYGON ((29.347851524197658 -1.8698918928482056, 29.348105616972944 -1.8698918928482056, 29.348105616972944 -1.8701459856234943, 29.347851524197658 -1.8701459856234943, 29.347851524197658 -1.8698918928482056))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.48830385265104914,4.6896966511025795,0.7323679705852565,0.4656589971453536
160,31183,3cd41d00,Rutsiro,Haniro,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1375.9324,0.0247128363698721,,,,2.0,,0.0,,,3399.9978,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.94559888433519,29.4337582562575,,,nsp,0.0100009450688958,,,,0.0,,1.0,,,,,,,,,,,,,,,,0.0,hole,average,,0.0,,,,,,0.0,1618.592,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,3999.6218,apply in hole,,,,,,70.0,40.0,,,2016-07-21,2016-02-23,,,,,29.44384391,-1.959739983,"POLYGON ((29.433668420895273 -1.9455090489729614, 29.43384809161973 -1.9455090489729614, 29.43384809161973 -1.9456887196974184, 29.433668420895273 -1.9456887196974184, 29.433668420895273 -1.9455090489729614))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.382481187582016,-0.9006906850849355,0.5736080840103032,0.27438801527023315
161,31187,c62c42bc,Rutsiro,ngoma,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,2306.7102,0.0370692536234856,,,,2.0,,1.0,,,5699.9961,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.76810992682904,29.3604003416424,,,nsp,0.015001418069005,,,,0.0,,1.0,,,,,,,,,,,,,,,,0.0,hole,average,,0.0,,,,,,0.0,1618.592,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,3999.6218,apply in hole,,,,,,45.0,40.0,,,2016-07-21,2016-02-10,,,,,29.39342259,-1.775695253,"POLYGON ((29.36029031624153 -1.767999901428173, 29.36051036704327 -1.767999901428173, 29.36051036704327 -1.7682199522299067, 29.36029031624153 -1.7682199522299067, 29.36029031624153 -1.767999901428173))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.5376560604369983,11.453880676431176,0.8063755408314369,0.49058138627763204
162,31193,f0915743,Rutsiro,Haniro,0.0,1.0,0.0,0.0,1.0,1.0,,0.0,485.6232,0.0988513454794884,,,,1.0,,0.0,,,1199.9993,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.94926943908149,29.4451097884838,,,nsp,0.0400037802755833,,,,0.0,,1.0,,,,,,,,,,,,,,,,0.0,hole,average,,0.0,,,,,,0.0,1618.592,,,,,,,,,,,,,,,0.0,1.0,,,0.0,apply in hole,apply in hole,1.0,3999.6218,apply in hole,,,,,,45.0,40.0,,,2016-07-11,2016-02-20,,,,,29.44384391,-1.959739983,"POLYGON ((29.444930117759345 -1.9490897683570327, 29.445289459208258 -1.9490897683570327, 29.445289459208258 -1.9494491098059472, 29.444930117759345 -1.9494491098059472, 29.444930117759345 -1.9490897683570327))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.5512392347313694,-1.2148942519486952,0.8266617887278483,0.37409018794285887
163,31200,59cf23e8,Bugarama,Kizura B,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,4937.1694,0.247128367424011,,,,2.0,,1.0,,,12199.992,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-2.65852656736414,29.0310530639911,,,pan4m21,0.100009456276894,,,,0.0,,1.0,,,,,,,,,,,,,,,,0.0,hole,average,,0.0,,,,,,0.0,1618.592,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,3999.6218,apply in hole,,,,,,80.0,60.0,,,2016-05-07,2016-02-15,,,,,29.03834925,-2.660126824,"POLYGON ((29.030768979624092 -2.6582424829971347, 29.031337148358105 -2.6582424829971347, 29.031337148358105 -2.658810651731145, 29.030768979624092 -2.658810651731145, 29.030768979624092 -2.6582424829971347))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.44899210929461647,-3.8022446063497997,0.6733720584131763,0.3841672249662716
164,31222,eedbb20f,Rutsiro,Kabujenje A,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,4775.2949,0.111207768321037,,,,2.0,,1.0,,,11799.992,Rwanda,2016,b season,maize,,,42.154804,104.16663,0.0,0.0,,,,-1.74834334104125,29.3175279686606,,,pan_691,0.0450042560696602,,,,0.0,,1.0,,,,,,,,,,,,,,,,0.0,hole,average,,0.0,,,,,,0.0,1618.592,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,3999.6218,apply in hole,,,,,,40.0,40.0,,,2016-06-30,2016-01-25,,,,,29.3173918,-1.762952001,"POLYGON ((29.31733739907223 -1.7481527714528822, 29.31771853824897 -1.7481527714528822, 29.31771853824897 -1.748533910629618, 29.31733739907223 -1.748533910629618, 29.31733739907223 -1.7481527714528822))",2016-05-15,2016-06-14,2016-03-31,2016-05-10,0.15399999916553497,-0.3616155291170946,0.2309615064155974,0.10079491138458252
