,unique_id,district,pesticide,year,season,crop,field_latitude,field_longitude,plot_hectares,pest_disease,yield_kg_ph,geometry,NDVI,EVI,SAVI,GNDVI,NDVI,EVI,SAVI,GNDVI,DVI,OSAVI,RDVI
11,01e88332,Rutsiro,0.0,2016,a season,potato,-1.92844454629411,29.4097928071728,0.0400037802755833,1.0,4999.9971,"POLYGON ((29.409613136448343 -1.9282648755696528, 29.409972477897256 -1.9282648755696528, 29.409972477897256 -1.9286242170185672, 29.409613136448343 -1.9286242170185672, 29.409613136448343 -1.9282648755696528))",0.5435015749525106,0.3040878099956266,0.8151465730426143,0.4548373786761323,0.5435015749525106,0.3040878099956266,0.8151465730426143,0.4548373786761323,2103.240254964452,0.8152185072282995,33.79131210808671
12,d08240c4,Rutsiro,0.0,2016,a season,potato,-1.9122186711626,29.4009435193095,0.100009456276894,0.0,9799.9941,"POLYGON ((29.400659434942494 -1.9119345867955948, 29.401227603676507 -1.9119345867955948, 29.401227603676507 -1.912502755529605, 29.400659434942494 -1.912502755529605, 29.400659434942494 -1.9119345867955948))",0.2489268604501039,-0.490021284736868,0.3732905927420565,0.1606371680935679,0.2489268604501039,-0.490021284736868,0.3732905927420565,0.1606371680935679,469.45173072600574,0.3733583802652165,10.799047420793274
13,e0854809,Rutsiro,1.0,2016,a season,potato,-1.76683865964146,29.3495110328919,0.03000283613801,0.0,6799.9956,"POLYGON ((29.34935543347779 -1.766683060227349, 29.34966663230601 -1.766683060227349, 29.34966663230601 -1.7669942590555712, 29.34935543347779 -1.7669942590555712, 29.34935543347779 -1.766683060227349))",0.3686898149630336,-1.027049185236625,0.5528833192957499,0.2677072354121393,0.3686898149630336,-1.027049185236625,0.5528833192957499,0.2677072354121393,676.7224583197122,0.5529862640807817,15.785270471242846
14,56933524,Rutsiro,1.0,2016,a season,potato,-1.94031956098275,29.441735586098,0.0500047281384468,1.0,9399.9932,"POLYGON ((29.441534708115665 -1.9401186830004116, 29.44193646408034 -1.9401186830004116, 29.44193646408034 -1.9405204389650883, 29.441534708115665 -1.9405204389650883, 29.441534708115665 -1.9401186830004116))",,,,,,,,,,,
15,4a038c06,Rutsiro,1.0,2016,a season,potato,-1.95872597363277,29.4402768939262,0.0400037802755833,1.0,4199.9971,"POLYGON ((29.440097223201743 -1.9585463029083128, 29.440456564650656 -1.9585463029083128, 29.440456564650656 -1.9589056443572272, 29.440097223201743 -1.9589056443572272, 29.440097223201743 -1.9585463029083128))",0.4739445958505658,-1.8611928252954293,0.7108092092534087,0.4006947867718397,0.4739445958505658,-1.8611928252954293,0.7108092092534087,0.4006947867718397,1569.1029411764705,0.7108824188338028,27.25982635394764
16,0b84cba9,Rutsiro,1.0,2016,a season,potato,-1.94105798868015,29.4350732531022,0.0287027135491371,1.0,10799.993,"POLYGON ((29.43492106234397 -1.9409057979219226, 29.43522544386043 -1.9409057979219226, 29.43522544386043 -1.9412101794383774, 29.43492106234397 -1.9412101794383774, 29.43492106234397 -1.9409057979219226))",0.2762406766414642,-0.794392523364486,0.4142700329308452,0.2048092931509018,0.2762406766414642,-0.794392523364486,0.4142700329308452,0.2048092931509018,629.0,0.4143318870874247,13.181630395585165
17,d0093fb3,Rutsiro,0.0,2016,a season,potato,-1.74973549172191,29.3749615434855,0.150014191865921,0.0,6199.9961,"POLYGON ((29.37461361260533 -1.7493875608417377, 29.37530947436567 -1.7493875608417377, 29.37530947436567 -1.750083422602082, 29.37461361260533 -1.750083422602082, 29.37461361260533 -1.7493875608417377))",0.5985391943025222,2.100918990470503,0.8976932020119759,0.5078920680639972,0.5985391943025222,2.100918990470503,0.8976932020119759,0.5078920680639972,2353.674701156184,0.8977717963242436,37.47630965562584
18,3f1836cf,Karongi,1.0,2016,a season,potato,-2.20459619640343,29.3910032193453,0.0200018901377916,0.0,8599.9941,"POLYGON ((29.390876172957658 -2.2044691500157856, 29.391130265732944 -2.2044691500157856, 29.391130265732944 -2.2047232427910743, 29.390876172957658 -2.2047232427910743, 29.390876172957658 -2.2044691500157856))",0.5637076884318309,-6.6308927484942615,0.8453959473401166,0.4535339118685575,0.5637076884318309,-6.6308927484942615,0.8453959473401166,0.4535339118685575,1440.6658500734934,0.8455085367946403,28.493457519625693
19,60d68cca,Karongi,0.0,2016,a season,potato,-2.15104409948843,29.3686896661597,0.03000283613801,0.0,2508.6333,"POLYGON ((29.36853406674559 -2.150888500074319, 29.36884526557381 -2.150888500074319, 29.36884526557381 -2.1511996989025413, 29.36853406674559 -2.1511996989025413, 29.36853406674559 -2.150888500074319))",0.5551203231308974,5.81314809498448,0.832576600220798,0.4940631921190062,0.5551203231308974,5.81314809498448,0.832576600220798,0.4940631921190062,2229.5114379084966,0.8326472320704291,35.17068466682208
20,2561e9c6,Rutsiro,1.0,2016,a season,potato,-1.91885688232158,29.4320295227372,0.0100009450688958,1.0,5599.9966,"POLYGON ((29.43193968737497 -1.9187670469593514, 29.432119358099428 -1.9187670469593514, 29.432119358099428 -1.9189467176838084, 29.43193968737497 -1.9189467176838084, 29.43193968737497 -1.9187670469593514))",0.4290985763072967,-7.235555555555555,0.643563051785479,0.3664314448833465,0.4290985763072967,-7.235555555555555,0.643563051785479,0.3664314448833465,1628.0,0.6436207223733317,26.4305218046804
21,6f23a405,Rutsiro,1.0,2016,a season,potato,-1.88730614079104,29.3520472756097,0.0350033119320869,0.0,6561.1064,"POLYGON ((29.3518792090263 -1.8871380742076407, 29.352215342193098 -1.8871380742076407, 29.352215342193098 -1.8874742073744395, 29.3518792090263 -1.8874742073744395, 29.3518792090263 -1.8871380742076407))",0.245004341006279,3.1685393258426964,0.3674666087523075,0.2673004567623138,0.245004341006279,3.1685393258426964,0.3674666087523075,0.2673004567623138,1128.0,0.3674937447873228,16.624226300399098
22,f3f713f6,Rutsiro,1.0,2016,a season,potato,-1.95383056538013,29.4471616625753,0.0400037802755833,1.0,7199.9956,"POLYGON ((29.446981991850844 -1.9536508946556728, 29.447341333299757 -1.9536508946556728, 29.447341333299757 -1.9540102361045872, 29.446981991850844 -1.9540102361045872, 29.446981991850844 -1.9536508946556728))",,,,,,,,,,,
23,9f3916a4,Rutsiro,1.0,2016,a season,potato,-1.96005358999088,29.4362272794137,0.0550052002072334,1.0,5999.9961,"POLYGON ((29.436016596809846 -1.9598429073870278, 29.436437962017553 -1.9598429073870278, 29.436437962017553 -1.9602642725947321, 29.436016596809846 -1.9602642725947321, 29.436016596809846 -1.9598429073870278))",0.5133344072561998,19.9909511853132,0.7699062576757935,0.4490376034608254,0.5133344072561998,19.9909511853132,0.7699062576757935,0.4490376034608254,2073.076923076924,0.7699710897157882,32.62081162948907
24,ce9d27a0,Rutsiro,1.0,2016,a season,potato,-1.93764233958607,29.4623399506974,0.03000283613801,0.0,12199.992,"POLYGON ((29.46218435128329 -1.9374867401719589, 29.462495550111512 -1.9374867401719589, 29.462495550111512 -1.9377979390001812, 29.46218435128329 -1.9377979390001812, 29.46218435128329 -1.9374867401719589))",,,,,,,,,,,
25,27242269,Rutsiro,1.0,2016,a season,potato,-1.91905379170301,29.4520607568453,0.03000283613801,0.0,5361.1079,"POLYGON ((29.451905157431188 -1.9188981922888988, 29.45221635625941 -1.9188981922888988, 29.45221635625941 -1.919209391117121, 29.451905157431188 -1.919209391117121, 29.451905157431188 -1.9188981922888988))",0.2641584277153015,-1.202668589974757,0.3961591764007127,0.2272202968597412,0.2641584277153015,-1.202668589974757,0.3961591764007127,0.2272202968597412,667.0,0.3962125172266312,13.273796117401256
26,1ac47fad,Rutsiro,1.0,2016,a season,potato,-1.95450046495413,29.415599854833,0.03000283613801,1.0,2259.7205,"POLYGON ((29.41544425541889 -1.9543448655400188, 29.415755454247112 -1.9543448655400188, 29.415755454247112 -1.9546560643682411, 29.41544425541889 -1.9546560643682411, 29.41544425541889 -1.9543448655400188))",0.5087279648769615,-2.860117854353517,0.7629937883860755,0.4425572584726572,0.5087279648769615,-2.860117854353517,0.7629937883860755,0.4425572584726572,1982.4251175285424,0.7630605322664862,31.746908386249483
27,a341b358,Rutsiro,1.0,2016,b season,potato,-1.94662191288991,29.4172205303546,0.03000283613801,0.0,6999.9956,"POLYGON ((29.41706493094049 -1.946466313475799, 29.417376129768712 -1.946466313475799, 29.417376129768712 -1.9467775123040212, 29.41706493094049 -1.9467775123040212, 29.41706493094049 -1.946466313475799))",0.3189269602298736,-0.6931174089068826,0.4783013596572918,0.2416695952415466,0.3189269602298736,-0.6931174089068826,0.4783013596572918,0.2416695952415466,856.0,0.4783619456366237,16.522756740718716
28,a967c0af,Rutsiro,1.0,2016,b season,potato,-1.9504830287808,29.4353572641866,0.0350033119320869,1.0,13199.991,"POLYGON ((29.4351891976032 -1.9503149621974005, 29.435525330769998 -1.9503149621974005, 29.435525330769998 -1.9506510953641993, 29.4351891976032 -1.9506510953641993, 29.4351891976032 -1.9503149621974005))",0.5211968678170948,3.959325060168805,0.7817119848149633,0.4786795815716196,0.5211968678170948,3.959325060168805,0.7817119848149633,0.4786795815716196,2448.4721522530085,0.7817686459836499,35.71629183968776
29,8f3c4636,Rutsiro,1.0,2016,b season,potato,-1.9458896826869,29.4329203029818,0.0500047281384468,1.0,7799.9946,"POLYGON ((29.432719424999462 -1.9456888047045617, 29.433121180964136 -1.9456888047045617, 29.433121180964136 -1.9460905606692385, 29.432719424999462 -1.9460905606692385, 29.432719424999462 -1.9456888047045617))",0.5297605395317078,-9.575432811211872,0.7945502223235663,0.4391761422157287,0.5297605395317078,-9.575432811211872,0.7945502223235663,0.4391761422157287,2323.0,0.7946118271625209,35.08038984141017
30,9e2ef3b2,Rutsiro,1.0,2016,b season,potato,-1.93537155819044,29.4294257432198,0.0700066238641739,1.0,6799.9956,"POLYGON ((29.429188061178174 -1.935133876148815, 29.429663425261424 -1.935133876148815, 29.429663425261424 -1.935609240232065, 29.429188061178174 -1.935609240232065, 29.429188061178174 -1.935133876148815))",0.4867354773999844,-3.9222179657861305,0.7299998782641227,0.4047811368969191,0.4867354773999844,-3.9222179657861305,0.7299998782641227,0.4047811368969191,1720.78073089701,0.7300701362157038,28.937701959482755
31,eaecf0fd,Rutsiro,1.0,2016,b season,potato,-1.94647583728981,29.4350573936811,0.03000283613801,1.0,2699.9983,"POLYGON ((29.434901794266988 -1.946320237875699, 29.43521299309521 -1.946320237875699, 29.43521299309521 -1.9466314367039212, 29.434901794266988 -1.9466314367039212, 29.434901794266988 -1.946320237875699))",0.5239923000335693,-4.642857142857143,0.7858942065491183,0.4207112491130829,0.5239923000335693,-4.642857142857143,0.7858942065491183,0.4207112491130829,2184.0,0.7859583125407854,33.82897031015992
32,434c2cef,Rutsiro,1.0,2016,b season,potato,-1.89457605321325,29.4603859391473,0.0200018901377916,0.0,3799.9973,"POLYGON ((29.460258892759658 -1.8944490068256057, 29.460512985534944 -1.8944490068256057, 29.460512985534944 -1.8947030996008944, 29.460258892759658 -1.8947030996008944, 29.460258892759658 -1.8944490068256057))",0.2103707799646913,1.6714654011305037,0.3155208796208743,0.2519959518133806,0.2103707799646913,1.6714654011305037,0.3155208796208743,0.2519959518133806,938.0122488975992,0.3155448740920953,14.043318799996891
33,3bc28afd,Rutsiro,1.0,2016,b season,potato,-1.94679678146867,29.4346413336212,0.0350033119320869,1.0,4299.9971,"POLYGON ((29.434473267037802 -1.9466287148852706, 29.4348094002046 -1.9466287148852706, 29.4348094002046 -1.9469648480520694, 29.434473267037802 -1.9469648480520694, 29.434473267037802 -1.9466287148852706))",0.398676335811615,-1.6106442577030813,0.5979202772963604,0.3137951493263244,0.398676335811615,-1.6106442577030813,0.5979202772963604,0.3137951493263244,1265.0,0.5979843436826382,22.45719393440553
34,643c02e2,Rutsiro,1.0,2016,b season,potato,-1.94332394317261,29.4348926624814,0.0350033119320869,1.0,2199.9985,"POLYGON ((29.434724595898 -1.9431558765892105, 29.435060729064798 -1.9431558765892105, 29.435060729064798 -1.9434920097560093, 29.434724595898 -1.9434920097560093, 29.434724595898 -1.9431558765892105))",0.4800738646048719,-4.659971739750417,0.7199846585011421,0.3928663987250129,0.4800738646048719,-4.659971739750417,0.7199846585011421,0.3928663987250129,1380.2285074208903,0.7200704295165101,25.718466187244488
35,15cd762d,Gatsibo,0.0,2016,b season,potato,-1.69404958384548,30.3046504021997,0.03000283613801,0.0,3699.9978,"POLYGON ((30.30449480278559 -1.693893984431369, 30.304806001613812 -1.693893984431369, 30.304806001613812 -1.6942051832595912, 30.30449480278559 -1.6942051832595912, 30.30449480278559 -1.693893984431369))",0.4380361833734344,12.856077401764365,0.6569683910762365,0.4359201924093093,0.4380361833734344,12.856077401764365,0.6569683910762365,0.4359201924093093,1678.7740039190078,0.6570267858689056,27.111019954011265
36,78ee763a,Rutsiro,1.0,2016,b season,potato,-1.9387404795407,29.4991182798531,0.150014191865921,1.0,3199.998,"POLYGON ((29.49877034897293 -1.9383925486605278, 29.49946621073327 -1.9383925486605278, 29.49946621073327 -1.939088410420872, 29.49877034897293 -1.939088410420872, 29.49877034897293 -1.9383925486605278))",,,,,,,,,,,
37,0b91b779,Rutsiro,1.0,2016,b season,potato,-1.8946324715222,29.4605310849601,0.0200018901377916,0.0,8799.9941,"POLYGON ((29.460404038572456 -1.8945054251345557, 29.460658131347742 -1.8945054251345557, 29.460658131347742 -1.8947595179098444, 29.460404038572456 -1.8947595179098444, 29.460404038572456 -1.8945054251345557))",0.2494478625436409,6.705611856298639,0.3741311607175345,0.2764838098880119,0.2494478625436409,6.705611856298639,0.3741311607175345,0.2764838098880119,1149.6545632973505,0.374158789119807,16.929535043404492
38,0b937e2c,Rutsiro,1.0,2016,b season,potato,-1.89126675905978,29.4620740126523,0.0700066238641739,1.0,12399.992,"POLYGON ((29.461836330610677 -1.891029077018155, 29.462311694693927 -1.891029077018155, 29.462311694693927 -1.891504441101405, 29.461836330610677 -1.891504441101405, 29.461836330610677 -1.891029077018155))",0.3864923279866537,2.3501772714213827,0.5796594448597858,0.3760043648991694,0.3864923279866537,2.3501772714213827,0.5796594448597858,0.3760043648991694,1423.8400084021846,0.5797131950450648,23.44507719342237
39,9ef544bd,Rutsiro,1.0,2016,b season,potato,-1.92574669883804,29.4334198533053,0.100009456276894,0.0,8399.9941,"POLYGON ((29.433135768938293 -1.925462614471035, 29.433703937672306 -1.925462614471035, 29.433703937672306 -1.9260307832050452, 29.433135768938293 -1.9260307832050452, 29.433135768938293 -1.925462614471035))",0.4721553338226964,-4.222108593632338,0.7081223016164919,0.3899130370685738,0.4721553338226964,-4.222108593632338,0.7081223016164919,0.3899130370685738,1528.2979274611394,0.7081975679482552,26.823733946464763
40,f5c71508,Rutsiro,0.0,2016,b season,potato,-1.93924524227962,29.4189080115558,0.0400037802755833,0.0,2899.998,"POLYGON ((29.418728340831343 -1.9390655715551628, 29.419087682280257 -1.9390655715551628, 29.419087682280257 -1.9394249130040773, 29.418728340831343 -1.9394249130040773, 29.418728340831343 -1.9390655715551628))",0.4597877503208848,-0.8196055921831017,0.6895064375663901,0.3093484774423771,0.4597877503208848,-0.8196055921831017,0.6895064375663901,0.3093484774423771,909.2060085836908,0.6896255500933782,20.434071391976723
41,7d4bb3ed,Rutsiro,1.0,2016,b season,potato,-1.94081271989776,29.494668640636,0.0200018901377916,0.0,7199.9956,"POLYGON ((29.494541594248357 -1.9406856735101157, 29.494795687023643 -1.9406856735101157, 29.494795687023643 -1.9409397662854044, 29.494541594248357 -1.9409397662854044, 29.494541594248357 -1.9406856735101157))",0.5819951295852661,-46.356589147286826,0.8728865101569152,0.4773915112018585,0.5819951295852661,-46.356589147286826,0.8728865101569152,0.4773915112018585,2392.0,0.8729587169355938,37.31128998168415
42,b3aa3296,Rutsiro,1.0,2016,b season,potato,-1.92868502580736,29.4374674166532,0.0500047281384468,1.0,7199.9956,"POLYGON ((29.437266538670862 -1.9284841478250216, 29.437668294635536 -1.9284841478250216, 29.437668294635536 -1.9288859037896984, 29.437266538670862 -1.9288859037896984, 29.437266538670862 -1.9284841478250216))",0.4435683343627237,4.533211174113256,0.6652569622374228,0.3854692420498892,0.4435683343627237,4.533211174113256,0.6652569622374228,0.3854692420498892,1580.2177272727276,0.6653219243054214,26.40124350985469
43,5f8a2d6f,Rutsiro,1.0,2016,b season,potato,-1.93580282314691,29.427101085205,0.0500047281384468,0.0,1899.9987,"POLYGON ((29.426900207222662 -1.9356019451645716, 29.427301963187336 -1.9356019451645716, 29.427301963187336 -1.9360037011292484, 29.426900207222662 -1.9360037011292484, 29.426900207222662 -1.9356019451645716))",0.5509663376697275,-4.011327328750236,0.8263338677006287,0.433896643477817,0.5509663376697275,-4.011327328750236,0.8263338677006287,0.433896643477817,1973.4697674418603,0.8264124986542248,32.96426401715638
44,510d39f7,Rutsiro,1.0,2016,b season,potato,-1.92576474758773,29.4333956487594,0.0500047281384468,0.0,7599.9946,"POLYGON ((29.433194770777064 -1.9255638696053916, 29.433596526741738 -1.9255638696053916, 29.433596526741738 -1.9259656255700683, 29.433194770777064 -1.9259656255700683, 29.433194770777064 -1.9255638696053916))",0.4254429387729198,-3.926341587550122,0.6380616447611897,0.3626240667510335,0.4254429387729198,-3.926341587550122,0.6380616447611897,0.3626240667510335,1332.7074278300358,0.638131518329697,23.78571158019769
45,c8e1a834,Rutsiro,1.0,2016,b season,potato,-1.93602934155323,29.435372792925,0.015001418069005,1.0,5199.9966,"POLYGON ((29.435262767524133 -1.9359193161523631, 29.43548281832587 -1.9359193161523631, 29.43548281832587 -1.9361393669540967, 29.435262767524133 -1.9361393669540967, 29.435262767524133 -1.9359193161523631))",0.4026624919062826,-1.4582277787057931,0.603892556085532,0.3047069046831779,0.4026624919062826,-1.4582277787057931,0.603892556085532,0.3047069046831779,1204.371040723982,0.6039613507410029,22.0156448812734
46,e6e22dea,Rutsiro,1.0,2016,b season,potato,-1.91610061512672,29.4746114159494,0.0100009450688958,0.0,3799.9973,"POLYGON ((29.474521580587172 -1.9160107797644914, 29.47470125131163 -1.9160107797644914, 29.47470125131163 -1.9161904504889484, 29.474521580587172 -1.9161904504889484, 29.474521580587172 -1.9160107797644914))",0.2340425550937652,-0.9054627089049638,0.3510072522159548,0.1749539524316787,0.2340425550937652,-0.9054627089049638,0.3510072522159548,0.1749539524316787,726.0,0.3510457229801171,13.035140721028723
47,5f11202a,Rutsiro,1.0,2016,b season,potato,-1.94414958391663,29.4828319285299,0.0600056722760201,0.0,5999.9961,"POLYGON ((29.482611877728168 -1.9439295331148967, 29.483051979331634 -1.9439295331148967, 29.483051979331634 -1.9443696347183634, 29.482611877728168 -1.9443696347183634, 29.482611877728168 -1.9439295331148967))",0.3476101525501819,-0.6684522778628333,0.5212454901128614,0.2316788478319174,0.3476101525501819,-0.6684522778628333,0.5212454901128614,0.2316788478319174,534.1420631028282,0.5213609012530408,13.62487679815459
48,c23edab0,Rutsiro,1.0,2016,b season,potato,-1.89456400283536,29.4604224351115,0.0200018901377916,0.0,8599.9941,"POLYGON ((29.460295388723857 -1.8944369564477157, 29.460549481499143 -1.8944369564477157, 29.460549481499143 -1.8946910492230045, 29.460295388723857 -1.8946910492230045, 29.460295388723857 -1.8944369564477157))",0.2424634752640718,1.6422384410853763,0.3636543031838262,0.2753273256857528,0.2424634752640718,1.6422384410853763,0.3636543031838262,0.2753273256857528,1076.7736635605693,0.3636821188044327,16.151049462966515
49,87f1673b,Rutsiro,1.0,2016,b season,potato,-1.96413306635921,29.4426154920916,0.0800075605511665,1.0,13999.991,"POLYGON ((29.44236139931631 -1.9638789735839213, 29.44286958486689 -1.9638789735839213, 29.44286958486689 -1.9643871591344988, 29.44236139931631 -1.9643871591344988, 29.44236139931631 -1.9638789735839213))",0.4373454442244921,2.799742172498858,0.655922582149299,0.3973280372451398,0.4373454442244921,2.799742172498858,0.655922582149299,0.3973280372451398,1523.153186646434,0.6559875738636127,25.76105281672146
50,8dc34710,Rutsiro,1.0,2016,b season,potato,-1.94051512886283,29.4881598975558,0.0500047281384468,1.0,5799.9961,"POLYGON ((29.487959019573463 -1.9403142508804916, 29.488360775538137 -1.9403142508804916, 29.488360775538137 -1.9407160068451683, 29.487959019573463 -1.9407160068451683, 29.487959019573463 -1.9403142508804916))",,,,,,,,,,,
51,1d352804,Rutsiro,1.0,2016,b season,potato,-1.93598168139371,29.4414324621799,0.015001418069005,1.0,9799.9941,"POLYGON ((29.441322436779032 -1.9358716559928433, 29.44154248758077 -1.9358716559928433, 29.44154248758077 -1.9360917067945769, 29.441322436779032 -1.9360917067945769, 29.441322436779032 -1.9358716559928433))",0.4339351334893112,5.10417487997241,0.6508339383178071,0.4024480086691837,0.4339351334893112,5.10417487997241,0.6508339383178071,0.4024480086691837,2053.3120567375886,0.6508807016072367,29.849687808323896
52,bd5908b1,Rutsiro,1.0,2016,b season,potato,-1.89463189717955,29.4603613978148,0.0200018901377916,0.0,5799.9961,"POLYGON ((29.460234351427157 -1.8945048507919056, 29.460488444202444 -1.8945048507919056, 29.460488444202444 -1.8947589435671943, 29.460234351427157 -1.8947589435671943, 29.460234351427157 -1.8945048507919056))",0.2044018179353804,1.844822963374092,0.3065681444310596,0.2415729308309774,0.2044018179353804,1.844822963374092,0.3065681444310596,0.2415729308309774,904.5228276877762,0.3065916595640321,13.591335444582429
53,945545fa,Rutsiro,1.0,2016,b season,potato,-1.89574490742103,29.4614515615251,0.03000283613801,1.0,15622.671,"POLYGON ((29.461295962110988 -1.8955893080069188, 29.46160716093921 -1.8955893080069188, 29.46160716093921 -1.895900506835141, 29.461295962110988 -1.895900506835141, 29.461295962110988 -1.8955893080069188))",0.3830089299130153,3.303665463591282,0.5744436562779334,0.3656955208697634,0.3830089299130153,3.303665463591282,0.5744436562779334,0.3656955208697634,1584.0227421465972,0.5744910755175539,24.618268784531413
54,9ae6ae66,Rutsiro,1.0,2016,b season,potato,-1.94587566637,29.4438881692787,0.0600056722760201,1.0,5299.9961,"POLYGON ((29.443668118476968 -1.9456556155682667, 29.444108220080434 -1.9456556155682667, 29.444108220080434 -1.9460957171717335, 29.443668118476968 -1.9460957171717335, 29.443668118476968 -1.9456556155682667))",0.4000760568733676,2.651662251078634,0.6000442643290949,0.4039803927477151,0.4000760568733676,2.651662251078634,0.6000442643290949,0.4039803927477151,1731.7276442700677,0.6000917373430998,26.297646966110232
