,unique_id,district,pesticide,year,season,crop,field_latitude,field_longitude,plot_hectares,pest_disease,yield_kg_ph,geometry,NDVI,EVI,SAVI,GNDVI
163,59cf23e8,Bugarama,0.0,2016,b season,maize,-2.65852656736414,29.0310530639911,0.100009456276894,0.0,12199.992,"POLYGON ((29.030768979624092 -2.6582424829971347, 29.031337148358105 -2.6582424829971347, 29.031337148358105 -2.658810651731145, 29.030768979624092 -2.658810651731145, 29.030768979624092 -2.6582424829971347))",0.4489921092946164,-3.8022446063498,0.6733720584131763,0.3841672249662716
164,eedbb20f,Rutsiro,0.0,2016,b season,maize,-1.74834334104125,29.3175279686606,0.0450042560696602,0.0,11799.992,"POLYGON ((29.31733739907223 -1.7481527714528822, 29.31771853824897 -1.7481527714528822, 29.31771853824897 -1.748533910629618, 29.31733739907223 -1.748533910629618, 29.31733739907223 -1.7481527714528822))",0.1539999991655349,-0.3616155291170946,0.2309615064155974,0.1007949113845825
165,c69f5f6a,Rutsiro,0.0,2016,b season,maize,-1.78237286691295,29.3101871092567,0.0200018901377916,0.0,2599.9983,"POLYGON ((29.310060062869056 -1.7822458205253056, 29.310314155644342 -1.7822458205253056, 29.310314155644342 -1.7824999133005943, 29.310060062869056 -1.7824999133005943, 29.310060062869056 -1.7822458205253056))",0.1539999991655349,-0.3616155291170946,0.2309615064155974,0.1007949113845825
166,5cb20b6b,Rutsiro,0.0,2016,b season,maize,-1.95892625324408,29.4377815407567,0.0350033119320869,0.0,7999.9946,"POLYGON ((29.4376134741733 -1.9587581866606807, 29.437949607340098 -1.9587581866606807, 29.437949607340098 -1.9590943198274795, 29.4376134741733 -1.9590943198274795, 29.4376134741733 -1.9587581866606807))",0.4655914008617401,-0.7918800292611559,0.6981994087610858,0.3018147051334381
167,2b82aa58,Rutsiro,0.0,2016,b season,maize,-1.75721198527585,29.313456566272,0.0500047281384468,0.0,8799.9941,"POLYGON ((29.31325568828966 -1.7570111072935117, 29.313657444254336 -1.7570111072935117, 29.313657444254336 -1.7574128632581885, 29.31325568828966 -1.7574128632581885, 29.31325568828966 -1.7570111072935117))",0.5785731567320708,-4.328855932513681,0.8677369555237777,0.4727683617973959
168,b6c64d0a,Rutsiro,0.0,2016,b season,maize,-1.76677364666899,29.3245291877385,0.0100009450688958,0.0,9299.9941,"POLYGON ((29.32443935237627 -1.7666838113067616, 29.324619023100727 -1.7666838113067616, 29.324619023100727 -1.7668634820312186, 29.32443935237627 -1.7668634820312186, 29.32443935237627 -1.7666838113067616))",0.6439305266641424,-9.535432094591084,0.9657646123439074,0.5333969054032589
169,58dbe947,Gatsibo,0.0,2016,b season,maize,-1.78526516559674,30.3522693220897,0.0700066238641739,0.0,7899.9946,"POLYGON ((30.352031640048075 -1.785027483555115, 30.352507004131326 -1.785027483555115, 30.352507004131326 -1.785502847638365, 30.352031640048075 -1.785502847638365, 30.352031640048075 -1.785027483555115))",0.4353864062517443,4.858674303957064,0.652997566690322,0.4439069597722769
170,646eb840,Rutsiro,0.0,2016,b season,maize,-1.95138346994196,29.4419231322001,0.015001418069005,0.0,2399.9985,"POLYGON ((29.44181310679923 -1.9512734445410933, 29.442033157600967 -1.9512734445410933, 29.442033157600967 -1.951493495342827, 29.44181310679923 -1.951493495342827, 29.44181310679923 -1.9512734445410933))",0.4353864062517443,4.858674303957064,0.652997566690322,0.4439069597722769
171,144ca9ac,Rutsiro,0.0,2016,b season,maize,-1.79148883887764,29.3071000226371,0.0500047281384468,0.0,9799.9941,"POLYGON ((29.306899144654764 -1.7912879608953016, 29.30730090061944 -1.7912879608953016, 29.30730090061944 -1.7916897168599784, 29.306899144654764 -1.7916897168599784, 29.306899144654764 -1.7912879608953016))",0.0762257416881679,-0.1363433990191014,0.1143082790614531,0.0081430219321197
172,d23e5773,Rutsiro,0.0,2016,b season,maize,-1.75004410924253,29.3290609001172,0.018001701682806,0.0,6199.9961,"POLYGON ((29.328940373329292 -1.7499235824546235, 29.329181426905105 -1.7499235824546235, 29.329181426905105 -1.7501646360304366, 29.328940373329292 -1.7501646360304366, 29.328940373329292 -1.7499235824546235))",0.0762257416881679,-0.1363433990191014,0.1143082790614531,0.0081430219321197
173,3ea2ae2b,Rutsiro,0.0,2016,b season,maize,-1.77974751348541,29.3189224790581,0.0200018901377916,0.0,5199.9966,"POLYGON ((29.318795432670456 -1.7796204670977656, 29.31904952544574 -1.7796204670977656, 29.31904952544574 -1.7798745598730543, 29.318795432670456 -1.7798745598730543, 29.318795432670456 -1.7796204670977656))",0.0762257416881679,-0.1363433990191014,0.1143082790614531,0.0081430219321197
174,6e434f43,Rutsiro,0.0,2016,b season,maize,-1.79141150213716,29.3024994904665,0.03000283613801,0.0,5599.9966,"POLYGON ((29.302343891052388 -1.7912559027230488, 29.30265508988061 -1.7912559027230488, 29.30265508988061 -1.791567101551271, 29.302343891052388 -1.791567101551271, 29.302343891052388 -1.7912559027230488))",0.0762257416881679,-0.1363433990191014,0.1143082790614531,0.0081430219321197
